"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1,29.9,29.9,70.1,"Aeugst am Albis ZH","In Aeugst am Albis hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 70,1 Prozent der abgegebenen Stimmzettel stand ein Nein."
2,23.6,23.6,76.4,"Affoltern am Albis ZH","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Affoltern am Albis: Mit 2'496 Nein-Stimmen zu 770 Ja-Stimmen oder 76,4 Prozent hat die Gemeinde das Volksbegehren verworfen."
3,22.1,22.1,77.9,"Bonstetten ZH","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Bonstetten: Mit 1'563 Nein-Stimmen zu 444 Ja-Stimmen oder 77,9 Prozent hat die Gemeinde das Volksbegehren verworfen."
4,29.9,29.9,70.1,"Hausen am Albis ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Hausen am Albis mit 70,1 Prozent Ablehnung."
5,22.8,22.8,77.2,"Hedingen ZH","77,2 Prozent der Stimmbürgerinnen und Stimmbürger von Hedingen sagen Nein zur ""Stopp-Impfpflicht""-Initiative."
6,35.3,35.3,64.7,"Kappel am Albis ZH","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Kappel am Albis: Mit 275 Nein-Stimmen zu 150 Ja-Stimmen oder 64,7 Prozent hat die Gemeinde das Volksbegehren verworfen."
7,29.2,29.2,70.8,"Knonau ZH","70,8 Prozent der Stimmbürgerinnen und Stimmbürger von Knonau sagen Nein zur ""Stopp-Impfpflicht""-Initiative."
8,36,36,64,"Maschwanden ZH","In Maschwanden hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 64 Prozent verworfen."
9,25.8,25.8,74.2,"Mettmenstetten ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Mettmenstetten mit 74,2 Prozent Ablehnung."
10,22.5,22.5,77.5,"Obfelden ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Obfelden mit 77,5 Prozent Ablehnung."
11,25.5,25.5,74.5,"Ottenbach ZH","74,5 Prozent der Stimmbürgerinnen und Stimmbürger von Ottenbach sagen Nein zur ""Stopp-Impfpflicht""-Initiative."
12,28.8,28.8,71.2,"Rifferswil ZH","71,2 Prozent der Stimmbürgerinnen und Stimmbürger von Rifferswil sagen Nein zur ""Stopp-Impfpflicht""-Initiative."
13,21.5,21.5,78.5,"Stallikon ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Stallikon mit 78,5 Prozent Ablehnung."
14,18.6,18.6,81.4,"Wettswil am Albis ZH","In Wettswil am Albis hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 81,4 Prozent der abgegebenen Stimmzettel stand ein Nein."
22,21.6,21.6,78.4,"Benken ZH","Benken ZH hat die ""Stopp-Impfpflicht""-Initiative mit 78,4 Prozent abgelehnt."
23,30.4,30.4,69.6,"Berg am Irchel ZH","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Berg am Irchel: Mit 179 Nein-Stimmen zu 78 Ja-Stimmen oder 69,6 Prozent hat die Gemeinde das Volksbegehren verworfen."
24,28.2,28.2,71.8,"Buch am Irchel ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Buch am Irchel: Mit 71,8 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt."
25,23,23,77,"Dachsen ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Dachsen: Mit 77 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt."
26,35,35,65,"Dorf ZH","In Dorf hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 65 Prozent verworfen."
27,50,0,0,"Feuerthalen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt."
28,31,31,69,"Flaach ZH","In Flaach hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 69 Prozent der abgegebenen Stimmzettel stand ein Nein."
29,20.2,20.2,79.8,"Flurlingen ZH","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Flurlingen: Mit 455 Nein-Stimmen zu 115 Ja-Stimmen oder 79,8 Prozent hat die Gemeinde das Volksbegehren verworfen."
31,25.1,25.1,74.9,"Henggart ZH","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Henggart: Mit 688 Nein-Stimmen zu 230 Ja-Stimmen oder 74,9 Prozent hat die Gemeinde das Volksbegehren verworfen."
33,29.2,29.2,70.8,"Kleinandelfingen ZH","70,8 Prozent der Stimmbürgerinnen und Stimmbürger von Kleinandelfingen sagen Nein zur ""Stopp-Impfpflicht""-Initiative."
